0.2232 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
49.3232 	EXP 	target_image: autoDraw = False
49.3232 	EXP 	text_4: autoDraw = False
49.3232 	EXP 	target_image: autoDraw = False
49.3232 	EXP 	text: color = 'pink (named)'
49.3232 	EXP 	text: autoDraw = True
49.3260 	DATA 	Keypress: d
49.5252 	DATA 	Keypress: d
49.6374 	EXP 	text: autoDraw = False
49.6374 	EXP 	text_5: color = 'pink (named)'
49.6374 	EXP 	probe_image: pos = array([0.17295, 0.     ])
49.6374 	EXP 	probe_image: size = array([0.17295, 0.17295])
49.6374 	EXP 	probe_image: image = 'Stimuli/edmd.png'
49.6374 	EXP 	text_5: autoDraw = True
49.6374 	EXP 	probe_image: autoDraw = True
49.7405 	DATA 	Keypress: d
49.8372 	EXP 	text_5: autoDraw = False
49.8372 	EXP 	probe_image: autoDraw = False
49.8372 	EXP 	text_2: color = 'pink (named)'
49.8372 	EXP 	text_2: autoDraw = True
49.9393 	EXP 	New trial (rep=35, index=0): None
49.9460 	DATA 	Keypress: d
49.9538 	EXP 	text_2: autoDraw = False
49.9538 	EXP 	text_4: color = 'pink (named)'
49.9538 	EXP 	target_image: pos = array([-0.17295,  0.     ])
49.9538 	EXP 	target_image: size = array([0.17295, 0.17295])
49.9538 	EXP 	target_image: image = 'Stimuli/eomu.png'
49.9538 	EXP 	text_4: autoDraw = True
49.9538 	EXP 	target_image: autoDraw = True
50.1390 	DATA 	Keypress: d
50.1540 	EXP 	text_4: autoDraw = False
50.1540 	EXP 	target_image: autoDraw = False
50.1540 	EXP 	text_4: autoDraw = False
50.1540 	EXP 	target_image: autoDraw = False
50.1540 	EXP 	text: color = 'pink (named)'
50.1540 	EXP 	text: autoDraw = True
50.3738 	DATA 	Keypress: d
50.4541 	EXP 	text: autoDraw = False
50.4541 	EXP 	text: autoDraw = False
50.4541 	EXP 	text_5: color = 'pink (named)'
50.4541 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
50.4541 	EXP 	probe_image: size = array([0.17295, 0.17295])
50.4541 	EXP 	probe_image: image = 'Stimuli/edmd.png'
50.4541 	EXP 	text_5: autoDraw = True
50.4541 	EXP 	probe_image: autoDraw = True
50.5416 	DATA 	Keypress: d
50.6541 	EXP 	text_5: autoDraw = False
50.6541 	EXP 	probe_image: autoDraw = False
50.6541 	EXP 	text_2: color = 'pink (named)'
50.6541 	EXP 	text_2: autoDraw = True
50.9221 	EXP 	New trial (rep=36, index=0): None
50.9290 	DATA 	Keypress: d
50.9370 	EXP 	text_2: autoDraw = False
50.9370 	EXP 	text_4: color = 'pink (named)'
50.9370 	EXP 	target_image: pos = array([-0.17295,  0.     ])
50.9370 	EXP 	target_image: size = array([0.17295, 0.17295])
50.9370 	EXP 	target_image: image = 'Stimuli/eumu.png'
50.9370 	EXP 	text_4: autoDraw = True
50.9370 	EXP 	target_image: autoDraw = True
51.1374 	EXP 	text_4: autoDraw = False
51.1374 	EXP 	target_image: autoDraw = False
51.1374 	EXP 	text: color = 'pink (named)'
51.1374 	EXP 	text: autoDraw = True
51.3423 	DATA 	Keypress: d
51.4372 	EXP 	text: autoDraw = False
51.4372 	EXP 	text: autoDraw = False
51.4372 	EXP 	text_5: color = 'pink (named)'
51.4372 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
51.4372 	EXP 	probe_image: size = array([0.17295, 0.17295])
51.4372 	EXP 	probe_image: image = 'Stimuli/eomu.png'
51.4372 	EXP 	text_5: autoDraw = True
51.4372 	EXP 	probe_image: autoDraw = True
51.6373 	EXP 	text_5: autoDraw = False
51.6373 	EXP 	probe_image: autoDraw = False
51.6373 	EXP 	text_2: color = 'pink (named)'
51.6373 	EXP 	text_2: autoDraw = True
51.8070 	EXP 	New trial (rep=37, index=0): None
51.8146 	DATA 	Keypress: d
51.8205 	EXP 	text_2: autoDraw = False
51.8205 	EXP 	text_4: color = 'pink (named)'
51.8205 	EXP 	target_image: pos = array([-0.17295,  0.     ])
51.8205 	EXP 	target_image: size = array([0.17295, 0.17295])
51.8205 	EXP 	target_image: image = 'Stimuli/eomu.png'
51.8205 	EXP 	text_4: autoDraw = True
51.8205 	EXP 	target_image: autoDraw = True
52.0207 	EXP 	text_4: autoDraw = False
52.0207 	EXP 	target_image: autoDraw = False
52.0207 	EXP 	text_4: autoDraw = False
52.0207 	EXP 	target_image: autoDraw = False
52.0207 	EXP 	text: color = 'pink (named)'
52.0207 	EXP 	text: autoDraw = True
52.2558 	DATA 	Keypress: d
52.3207 	EXP 	text: autoDraw = False
52.3207 	EXP 	text: autoDraw = False
52.3207 	EXP 	text_5: color = 'pink (named)'
52.3207 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
52.3207 	EXP 	probe_image: size = array([0.17295, 0.17295])
52.3207 	EXP 	probe_image: image = 'Stimuli/eomu.png'
52.3207 	EXP 	text_5: autoDraw = True
52.3207 	EXP 	probe_image: autoDraw = True
52.5208 	EXP 	text_5: autoDraw = False
52.5208 	EXP 	probe_image: autoDraw = False
52.5208 	EXP 	text_5: autoDraw = False
52.5208 	EXP 	probe_image: autoDraw = False
52.5208 	EXP 	text_2: color = 'pink (named)'
52.5208 	EXP 	text_2: autoDraw = True
52.7075 	EXP 	New trial (rep=38, index=0): None
52.7168 	DATA 	Keypress: d
52.7392 	EXP 	text_2: autoDraw = False
52.7392 	EXP 	text_4: color = 'pink (named)'
52.7392 	EXP 	target_image: pos = array([0.17295, 0.     ])
52.7392 	EXP 	target_image: size = array([0.17295, 0.17295])
52.7392 	EXP 	target_image: image = 'Stimuli/eimd.png'
52.7392 	EXP 	text_4: autoDraw = True
52.7392 	EXP 	target_image: autoDraw = True
52.9373 	EXP 	text_4: autoDraw = False
52.9373 	EXP 	target_image: autoDraw = False
52.9373 	EXP 	text: color = 'pink (named)'
52.9373 	EXP 	text: autoDraw = True
53.2058 	DATA 	Keypress: d
53.2374 	EXP 	text: autoDraw = False
53.2374 	EXP 	text_5: color = 'pink (named)'
53.2374 	EXP 	probe_image: pos = array([0.17295, 0.     ])
53.2374 	EXP 	probe_image: size = array([0.17295, 0.17295])
53.2374 	EXP 	probe_image: image = 'Stimuli/edmd.png'
53.2374 	EXP 	text_5: autoDraw = True
53.2374 	EXP 	probe_image: autoDraw = True
53.4397 	EXP 	text_5: autoDraw = False
53.4397 	EXP 	probe_image: autoDraw = False
53.4397 	EXP 	text_2: color = 'pink (named)'
53.4397 	EXP 	text_2: autoDraw = True
53.6421 	EXP 	New trial (rep=39, index=0): None
53.6500 	DATA 	Keypress: d
53.6539 	EXP 	text_2: autoDraw = False
53.6539 	EXP 	text_4: color = 'pink (named)'
53.6539 	EXP 	target_image: pos = array([-0.17295,  0.     ])
53.6539 	EXP 	target_image: size = array([0.17295, 0.17295])
53.6539 	EXP 	target_image: image = 'Stimuli/eumu.png'
53.6539 	EXP 	text_4: autoDraw = True
53.6539 	EXP 	target_image: autoDraw = True
53.8541 	EXP 	text_4: autoDraw = False
53.8541 	EXP 	target_image: autoDraw = False
53.8541 	EXP 	text_4: autoDraw = False
53.8541 	EXP 	target_image: autoDraw = False
53.8541 	EXP 	text: color = 'pink (named)'
53.8541 	EXP 	text: autoDraw = True
54.0901 	DATA 	Keypress: d
54.1541 	EXP 	text: autoDraw = False
54.1541 	EXP 	text: autoDraw = False
54.1541 	EXP 	text_5: color = 'pink (named)'
54.1541 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
54.1541 	EXP 	probe_image: size = array([0.17295, 0.17295])
54.1541 	EXP 	probe_image: image = 'Stimuli/eimd.png'
54.1541 	EXP 	text_5: autoDraw = True
54.1541 	EXP 	probe_image: autoDraw = True
54.3566 	EXP 	text_5: autoDraw = False
54.3566 	EXP 	probe_image: autoDraw = False
54.3566 	EXP 	text_5: autoDraw = False
54.3566 	EXP 	probe_image: autoDraw = False
54.3566 	EXP 	text_2: color = 'pink (named)'
54.3566 	EXP 	text_2: autoDraw = True
54.5059 	EXP 	New trial (rep=40, index=0): None
54.5130 	DATA 	Keypress: d
54.5205 	EXP 	text_2: autoDraw = False
54.5205 	EXP 	text_4: color = 'pink (named)'
54.5205 	EXP 	target_image: pos = array([-0.17295,  0.     ])
54.5205 	EXP 	target_image: size = array([0.17295, 0.17295])
54.5205 	EXP 	target_image: image = 'Stimuli/eimd.png'
54.5205 	EXP 	text_4: autoDraw = True
54.5205 	EXP 	target_image: autoDraw = True
54.7209 	EXP 	text_4: autoDraw = False
54.7209 	EXP 	target_image: autoDraw = False
54.7209 	EXP 	text: color = 'pink (named)'
54.7209 	EXP 	text: autoDraw = True
54.9750 	DATA 	Keypress: d
55.0201 	EXP 	text: autoDraw = False
55.0201 	EXP 	text_5: color = 'pink (named)'
55.0201 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
55.0201 	EXP 	probe_image: size = array([0.17295, 0.17295])
55.0201 	EXP 	probe_image: image = 'Stimuli/eimd.png'
55.0201 	EXP 	text_5: autoDraw = True
55.0201 	EXP 	probe_image: autoDraw = True
55.2232 	EXP 	text_5: autoDraw = False
55.2232 	EXP 	probe_image: autoDraw = False
55.2232 	EXP 	text_5: autoDraw = False
55.2232 	EXP 	probe_image: autoDraw = False
55.2232 	EXP 	text_2: color = 'pink (named)'
55.2232 	EXP 	text_2: autoDraw = True
55.3922 	EXP 	New trial (rep=41, index=0): None
55.3999 	DATA 	Keypress: d
55.4039 	EXP 	text_2: autoDraw = False
55.4039 	EXP 	text_4: color = 'pink (named)'
55.4039 	EXP 	target_image: pos = array([0.17295, 0.     ])
55.4039 	EXP 	target_image: size = array([0.17295, 0.17295])
55.4039 	EXP 	target_image: image = 'Stimuli/eumu.png'
55.4039 	EXP 	text_4: autoDraw = True
55.4039 	EXP 	target_image: autoDraw = True
55.6040 	EXP 	text_4: autoDraw = False
55.6040 	EXP 	target_image: autoDraw = False
55.6040 	EXP 	text_4: autoDraw = False
55.6040 	EXP 	target_image: autoDraw = False
55.6040 	EXP 	text: color = 'pink (named)'
55.6040 	EXP 	text: autoDraw = True
55.8737 	DATA 	Keypress: d
55.9040 	EXP 	text: autoDraw = False
55.9040 	EXP 	text: autoDraw = False
55.9040 	EXP 	text_5: color = 'pink (named)'
55.9040 	EXP 	probe_image: pos = array([0.17295, 0.     ])
55.9040 	EXP 	probe_image: size = array([0.17295, 0.17295])
55.9040 	EXP 	probe_image: image = 'Stimuli/eumu.png'
55.9040 	EXP 	text_5: autoDraw = True
55.9040 	EXP 	probe_image: autoDraw = True
56.1041 	EXP 	text_5: autoDraw = False
56.1041 	EXP 	probe_image: autoDraw = False
56.1041 	EXP 	text_5: autoDraw = False
56.1041 	EXP 	probe_image: autoDraw = False
56.1041 	EXP 	text_2: color = 'pink (named)'
56.1041 	EXP 	text_2: autoDraw = True
56.3077 	EXP 	New trial (rep=42, index=0): None
56.3163 	DATA 	Keypress: d
56.3205 	EXP 	text_2: autoDraw = False
56.3205 	EXP 	text_4: color = 'pink (named)'
56.3205 	EXP 	target_image: pos = array([-0.17295,  0.     ])
56.3205 	EXP 	target_image: size = array([0.17295, 0.17295])
56.3205 	EXP 	target_image: image = 'Stimuli/edmd.png'
56.3205 	EXP 	text_4: autoDraw = True
56.3205 	EXP 	target_image: autoDraw = True
56.5207 	EXP 	text_4: autoDraw = False
56.5207 	EXP 	target_image: autoDraw = False
56.5207 	EXP 	text_4: autoDraw = False
56.5207 	EXP 	target_image: autoDraw = False
56.5207 	EXP 	text: color = 'pink (named)'
56.5207 	EXP 	text: autoDraw = True
56.7086 	DATA 	Keypress: d
56.8204 	EXP 	text: autoDraw = False
56.8204 	EXP 	text: autoDraw = False
56.8204 	EXP 	text_5: color = 'pink (named)'
56.8204 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
56.8204 	EXP 	probe_image: size = array([0.17295, 0.17295])
56.8204 	EXP 	probe_image: image = 'Stimuli/eomu.png'
56.8204 	EXP 	text_5: autoDraw = True
56.8204 	EXP 	probe_image: autoDraw = True
57.0232 	EXP 	text_5: autoDraw = False
57.0232 	EXP 	probe_image: autoDraw = False
57.0232 	EXP 	text_5: autoDraw = False
57.0232 	EXP 	probe_image: autoDraw = False
57.0232 	EXP 	text_2: color = 'pink (named)'
57.0232 	EXP 	text_2: autoDraw = True
57.0933 	EXP 	New trial (rep=43, index=0): None
57.1020 	DATA 	Keypress: d
57.1208 	EXP 	text_2: autoDraw = False
57.1208 	EXP 	text_4: color = 'pink (named)'
57.1208 	EXP 	target_image: pos = array([0.17295, 0.     ])
57.1208 	EXP 	target_image: size = array([0.17295, 0.17295])
57.1208 	EXP 	target_image: image = 'Stimuli/eomu.png'
57.1208 	EXP 	text_4: autoDraw = True
57.1208 	EXP 	target_image: autoDraw = True
57.3233 	EXP 	text_4: autoDraw = False
57.3233 	EXP 	target_image: autoDraw = False
57.3233 	EXP 	text: color = 'pink (named)'
57.3233 	EXP 	text: autoDraw = True
57.4575 	DATA 	Keypress: d
57.6209 	EXP 	text: autoDraw = False
57.6209 	EXP 	text_5: color = 'pink (named)'
57.6209 	EXP 	probe_image: pos = array([0.17295, 0.     ])
57.6209 	EXP 	probe_image: size = array([0.17295, 0.17295])
57.6209 	EXP 	probe_image: image = 'Stimuli/eomu.png'
57.6209 	EXP 	text_5: autoDraw = True
57.6209 	EXP 	probe_image: autoDraw = True
57.8201 	EXP 	text_5: autoDraw = False
57.8201 	EXP 	probe_image: autoDraw = False
57.8201 	EXP 	text_2: color = 'pink (named)'
57.8201 	EXP 	text_2: autoDraw = True
57.8222 	DATA 	Keypress: d
58.2243 	EXP 	New trial (rep=44, index=0): None
58.2310 	DATA 	Keypress: d
58.2372 	EXP 	text_2: autoDraw = False
58.2372 	EXP 	text_4: color = 'pink (named)'
58.2372 	EXP 	target_image: pos = array([0.17295, 0.     ])
58.2372 	EXP 	target_image: size = array([0.17295, 0.17295])
58.2372 	EXP 	target_image: image = 'Stimuli/eimd.png'
58.2372 	EXP 	text_4: autoDraw = True
58.2372 	EXP 	target_image: autoDraw = True
58.4375 	EXP 	text_4: autoDraw = False
58.4375 	EXP 	target_image: autoDraw = False
58.4375 	EXP 	text_4: autoDraw = False
58.4375 	EXP 	target_image: autoDraw = False
58.4375 	EXP 	text: color = 'pink (named)'
58.4375 	EXP 	text: autoDraw = True
58.6576 	DATA 	Keypress: d
58.7373 	EXP 	text: autoDraw = False
58.7373 	EXP 	text: autoDraw = False
58.7373 	EXP 	text_5: color = 'pink (named)'
58.7373 	EXP 	probe_image: pos = array([0.17295, 0.     ])
58.7373 	EXP 	probe_image: size = array([0.17295, 0.17295])
58.7373 	EXP 	probe_image: image = 'Stimuli/eumu.png'
58.7373 	EXP 	text_5: autoDraw = True
58.7373 	EXP 	probe_image: autoDraw = True
58.9374 	EXP 	text_5: autoDraw = False
58.9374 	EXP 	probe_image: autoDraw = False
58.9374 	EXP 	text_5: autoDraw = False
58.9374 	EXP 	probe_image: autoDraw = False
58.9374 	EXP 	text_2: color = 'pink (named)'
58.9374 	EXP 	text_2: autoDraw = True
59.1060 	EXP 	New trial (rep=45, index=0): None
59.1132 	DATA 	Keypress: d
59.1205 	EXP 	text_2: autoDraw = False
59.1205 	EXP 	text_4: color = 'pink (named)'
59.1205 	EXP 	target_image: pos = array([-0.17295,  0.     ])
59.1205 	EXP 	target_image: size = array([0.17295, 0.17295])
59.1205 	EXP 	target_image: image = 'Stimuli/eumu.png'
59.1205 	EXP 	text_4: autoDraw = True
59.1205 	EXP 	target_image: autoDraw = True
59.3208 	EXP 	text_4: autoDraw = False
59.3208 	EXP 	target_image: autoDraw = False
59.3208 	EXP 	text: color = 'pink (named)'
59.3208 	EXP 	text: autoDraw = True
59.5225 	DATA 	Keypress: d
59.6208 	EXP 	text: autoDraw = False
59.6208 	EXP 	text: autoDraw = False
59.6208 	EXP 	text_5: color = 'pink (named)'
59.6208 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
59.6208 	EXP 	probe_image: size = array([0.17295, 0.17295])
59.6208 	EXP 	probe_image: image = 'Stimuli/eumu.png'
59.6208 	EXP 	text_5: autoDraw = True
59.6208 	EXP 	probe_image: autoDraw = True
59.8208 	EXP 	text_5: autoDraw = False
59.8208 	EXP 	probe_image: autoDraw = False
59.8208 	EXP 	text_2: color = 'pink (named)'
59.8208 	EXP 	text_2: autoDraw = True
59.9084 	EXP 	New trial (rep=46, index=0): None
60.1838 	EXP 	window1: mouseVisible = True
60.1976 	DEBUG 	Saving data for configural_featural ExperimentHandler
60.1987 	INFO 	saved data to /Users/sophia/Documents/PycharmProjects/Configural_Featural_Study/data/code_configural_featural_2020_Oct_25_1657.psydat
60.2022 	INFO 	saved data to '/Users/sophia/Documents/PycharmProjects/Configural_Featural_Study/data/code_configural_featural_2020_Oct_25_1657.csv'
