0.2295 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
51.1828 	EXP 	target_image: size = array([0.17295, 0.17295])
51.1828 	EXP 	target_image: image = 'Stimuli/eimd.png'
51.1828 	EXP 	text_4: autoDraw = True
51.1828 	EXP 	target_image: autoDraw = True
51.3829 	EXP 	text_4: autoDraw = False
51.3829 	EXP 	target_image: autoDraw = False
51.3829 	EXP 	text: color = 'pink (named)'
51.3829 	EXP 	text: autoDraw = True
51.6829 	EXP 	text: autoDraw = False
51.6829 	EXP 	text: autoDraw = False
51.6829 	EXP 	text_5: color = 'pink (named)'
51.6829 	EXP 	probe_image: pos = array([0.17295, 0.     ])
51.6829 	EXP 	probe_image: size = array([0.17295, 0.17295])
51.6829 	EXP 	probe_image: image = 'Stimuli/edmd.png'
51.6829 	EXP 	text_5: autoDraw = True
51.6829 	EXP 	probe_image: autoDraw = True
51.8830 	EXP 	text_5: autoDraw = False
51.8830 	EXP 	probe_image: autoDraw = False
51.8830 	EXP 	text_2: color = 'pink (named)'
51.8830 	EXP 	text_2: autoDraw = True
52.1030 	EXP 	New trial (rep=36, index=0): None
52.1097 	DATA 	Keypress: s
52.1160 	EXP 	text_2: autoDraw = False
52.1160 	EXP 	text_4: color = 'pink (named)'
52.1160 	EXP 	target_image: pos = array([-0.17295,  0.     ])
52.1160 	EXP 	target_image: size = array([0.17295, 0.17295])
52.1160 	EXP 	target_image: image = 'Stimuli/eimd.png'
52.1160 	EXP 	text_4: autoDraw = True
52.1160 	EXP 	target_image: autoDraw = True
52.3188 	EXP 	text_4: autoDraw = False
52.3188 	EXP 	target_image: autoDraw = False
52.3188 	EXP 	text_4: autoDraw = False
52.3188 	EXP 	target_image: autoDraw = False
52.3188 	EXP 	text: color = 'pink (named)'
52.3188 	EXP 	text: autoDraw = True
52.6330 	EXP 	text: autoDraw = False
52.6330 	EXP 	text_5: color = 'pink (named)'
52.6330 	EXP 	probe_image: pos = array([-0.17295,  0.     ])
52.6330 	EXP 	probe_image: size = array([0.17295, 0.17295])
52.6330 	EXP 	probe_image: image = 'Stimuli/eimd.png'
52.6330 	EXP 	text_5: autoDraw = True
52.6330 	EXP 	probe_image: autoDraw = True
52.8328 	EXP 	text_5: autoDraw = False
52.8328 	EXP 	probe_image: autoDraw = False
52.8328 	EXP 	text_2: color = 'pink (named)'
52.8328 	EXP 	text_2: autoDraw = True
52.9847 	EXP 	New trial (rep=37, index=0): None
52.9918 	DATA 	Keypress: s
52.9993 	EXP 	text_2: autoDraw = False
52.9993 	EXP 	text_4: color = 'pink (named)'
52.9993 	EXP 	target_image: pos = array([0.17295, 0.     ])
52.9993 	EXP 	target_image: size = array([0.17295, 0.17295])
52.9993 	EXP 	target_image: image = 'Stimuli/eumu.png'
52.9993 	EXP 	text_4: autoDraw = True
52.9993 	EXP 	target_image: autoDraw = True
53.1995 	EXP 	text_4: autoDraw = False
53.1995 	EXP 	target_image: autoDraw = False
53.1995 	EXP 	text_4: autoDraw = False
53.1995 	EXP 	target_image: autoDraw = False
53.1995 	EXP 	text: color = 'pink (named)'
53.1995 	EXP 	text: autoDraw = True
53.4997 	EXP 	text: autoDraw = False
53.4997 	EXP 	text_5: color = 'pink (named)'
53.4997 	EXP 	probe_image: pos = array([0.17295, 0.     ])
53.4997 	EXP 	probe_image: size = array([0.17295, 0.17295])
53.4997 	EXP 	probe_image: image = 'Stimuli/eumu.png'
53.4997 	EXP 	text_5: autoDraw = True
53.4997 	EXP 	probe_image: autoDraw = True
53.6996 	EXP 	text_5: autoDraw = False
53.6996 	EXP 	probe_image: autoDraw = False
53.6996 	EXP 	text_5: autoDraw = False
53.6996 	EXP 	probe_image: autoDraw = False
53.6996 	EXP 	text_2: color = 'pink (named)'
53.6996 	EXP 	text_2: autoDraw = True
53.9677 	EXP 	New trial (rep=38, index=0): None
53.9747 	DATA 	Keypress: s
53.9827 	EXP 	text_2: autoDraw = False
53.9827 	EXP 	text_4: color = 'pink (named)'
53.9827 	EXP 	target_image: pos = array([0.17295, 0.     ])
53.9827 	EXP 	target_image: size = array([0.17295, 0.17295])
53.9827 	EXP 	target_image: image = 'Stimuli/eomu.png'
53.9827 	EXP 	text_4: autoDraw = True
53.9827 	EXP 	target_image: autoDraw = True
54.1829 	EXP 	text_4: autoDraw = False
54.1829 	EXP 	target_image: autoDraw = False
54.1829 	EXP 	text: color = 'pink (named)'
54.1829 	EXP 	text: autoDraw = True
54.4826 	EXP 	text: autoDraw = False
54.4826 	EXP 	text_5: color = 'pink (named)'
54.4826 	EXP 	probe_image: pos = array([0.17295, 0.     ])
54.4826 	EXP 	probe_image: size = array([0.17295, 0.17295])
54.4826 	EXP 	probe_image: image = 'Stimuli/eomu.png'
54.4826 	EXP 	text_5: autoDraw = True
54.4826 	EXP 	probe_image: autoDraw = True
54.6851 	EXP 	text_5: autoDraw = False
54.6851 	EXP 	probe_image: autoDraw = False
54.6851 	EXP 	text_5: autoDraw = False
54.6851 	EXP 	probe_image: autoDraw = False
54.6851 	EXP 	text_2: color = 'pink (named)'
54.6851 	EXP 	text_2: autoDraw = True
54.8363 	EXP 	New trial (rep=39, index=0): None
54.8448 	DATA 	Keypress: s
54.8490 	EXP 	text_2: autoDraw = False
54.8490 	EXP 	text_4: color = 'pink (named)'
54.8490 	EXP 	target_image: pos = array([0.17295, 0.     ])
54.8490 	EXP 	target_image: size = array([0.17295, 0.17295])
54.8490 	EXP 	target_image: image = 'Stimuli/eimd.png'
54.8490 	EXP 	text_4: autoDraw = True
54.8490 	EXP 	target_image: autoDraw = True
55.0519 	EXP 	text_4: autoDraw = False
55.0519 	EXP 	target_image: autoDraw = False
55.0519 	EXP 	text_4: autoDraw = False
55.0519 	EXP 	target_image: autoDraw = False
55.0519 	EXP 	text: color = 'pink (named)'
55.0519 	EXP 	text: autoDraw = True
55.3660 	EXP 	text: autoDraw = False
55.3660 	EXP 	text_5: color = 'pink (named)'
55.3660 	EXP 	probe_image: pos = array([0.17295, 0.     ])
55.3660 	EXP 	probe_image: size = array([0.17295, 0.17295])
55.3660 	EXP 	probe_image: image = 'Stimuli/eumu.png'
55.3660 	EXP 	text_5: autoDraw = True
55.3660 	EXP 	probe_image: autoDraw = True
55.5660 	EXP 	text_5: autoDraw = False
55.5660 	EXP 	probe_image: autoDraw = False
55.5660 	EXP 	text_2: color = 'pink (named)'
55.5660 	EXP 	text_2: autoDraw = True
55.8518 	EXP 	New trial (rep=40, index=0): None
55.8592 	DATA 	Keypress: s
55.8660 	EXP 	text_2: autoDraw = False
55.8660 	EXP 	text_4: color = 'pink (named)'
55.8660 	EXP 	target_image: pos = array([0.17295, 0.     ])
55.8660 	EXP 	target_image: size = array([0.17295, 0.17295])
55.8660 	EXP 	target_image: image = 'Stimuli/eumu.png'
55.8660 	EXP 	text_4: autoDraw = True
55.8660 	EXP 	target_image: autoDraw = True
56.0661 	EXP 	text_4: autoDraw = False
56.0661 	EXP 	target_image: autoDraw = False
56.0661 	EXP 	text: color = 'pink (named)'
56.0661 	EXP 	text: autoDraw = True
56.3661 	EXP 	text: autoDraw = False
56.3661 	EXP 	text: autoDraw = False
56.3661 	EXP 	text_5: color = 'pink (named)'
56.3661 	EXP 	probe_image: pos = array([0.17295, 0.     ])
56.3661 	EXP 	probe_image: size = array([0.17295, 0.17295])
56.3661 	EXP 	probe_image: image = 'Stimuli/edmd.png'
56.3661 	EXP 	text_5: autoDraw = True
56.3661 	EXP 	probe_image: autoDraw = True
56.5661 	EXP 	text_5: autoDraw = False
56.5661 	EXP 	probe_image: autoDraw = False
56.5661 	EXP 	text_2: color = 'pink (named)'
56.5661 	EXP 	text_2: autoDraw = True
56.6543 	EXP 	New trial (rep=41, index=0): None
56.6636 	DATA 	Keypress: s
56.6846 	EXP 	text_2: autoDraw = False
56.6846 	EXP 	text_4: color = 'pink (named)'
56.6846 	EXP 	target_image: pos = array([0.17295, 0.     ])
56.6846 	EXP 	target_image: size = array([0.17295, 0.17295])
56.6846 	EXP 	target_image: image = 'Stimuli/eomu.png'
56.6846 	EXP 	text_4: autoDraw = True
56.6846 	EXP 	target_image: autoDraw = True
56.8852 	EXP 	text_4: autoDraw = False
56.8852 	EXP 	target_image: autoDraw = False
56.8852 	EXP 	text: color = 'pink (named)'
56.8852 	EXP 	text: autoDraw = True
57.1828 	EXP 	text: autoDraw = False
57.1828 	EXP 	text_5: color = 'pink (named)'
57.1828 	EXP 	probe_image: pos = array([0.17295, 0.     ])
57.1828 	EXP 	probe_image: size = array([0.17295, 0.17295])
57.1828 	EXP 	probe_image: image = 'Stimuli/eimd.png'
57.1828 	EXP 	text_5: autoDraw = True
57.1828 	EXP 	probe_image: autoDraw = True
57.3827 	EXP 	text_5: autoDraw = False
57.3827 	EXP 	probe_image: autoDraw = False
57.3827 	EXP 	text_2: color = 'pink (named)'
57.3827 	EXP 	text_2: autoDraw = True
57.5377 	EXP 	New trial (rep=42, index=0): None
57.5447 	DATA 	Keypress: s
57.5490 	EXP 	text_2: autoDraw = False
57.5490 	EXP 	text_4: color = 'pink (named)'
57.5490 	EXP 	target_image: pos = array([0.17295, 0.     ])
57.5490 	EXP 	target_image: size = array([0.17295, 0.17295])
57.5490 	EXP 	target_image: image = 'Stimuli/eomu.png'
57.5490 	EXP 	text_4: autoDraw = True
57.5490 	EXP 	target_image: autoDraw = True
57.7495 	EXP 	text_4: autoDraw = False
57.7495 	EXP 	target_image: autoDraw = False
57.7495 	EXP 	text_4: autoDraw = False
57.7495 	EXP 	target_image: autoDraw = False
57.7495 	EXP 	text: color = 'pink (named)'
57.7495 	EXP 	text: autoDraw = True
58.0494 	EXP 	text: autoDraw = False
58.0494 	EXP 	text: autoDraw = False
58.0494 	EXP 	text_5: color = 'pink (named)'
58.0494 	EXP 	probe_image: pos = array([0.17295, 0.     ])
58.0494 	EXP 	probe_image: size = array([0.17295, 0.17295])
58.0494 	EXP 	probe_image: image = 'Stimuli/edmd.png'
58.0494 	EXP 	text_5: autoDraw = True
58.0494 	EXP 	probe_image: autoDraw = True
58.2494 	EXP 	text_5: autoDraw = False
58.2494 	EXP 	probe_image: autoDraw = False
58.2494 	EXP 	text_5: autoDraw = False
58.2494 	EXP 	probe_image: autoDraw = False
58.2494 	EXP 	text_2: color = 'pink (named)'
58.2494 	EXP 	text_2: autoDraw = True
58.3845 	EXP 	New trial (rep=43, index=0): None
58.6608 	EXP 	window1: mouseVisible = True
58.6732 	DEBUG 	Saving data for configural_featural ExperimentHandler
58.6742 	INFO 	saved data to /Users/sophia/Documents/PycharmProjects/Configural_Featural_Study/data/code_configural_featural_2020_Oct_25_1653.psydat
58.6774 	INFO 	saved data to '/Users/sophia/Documents/PycharmProjects/Configural_Featural_Study/data/code_configural_featural_2020_Oct_25_1653.csv'
